id,smi,label
pos_351,CSc1cc(N(CCC2CCCCN2)c3ccccc3S4)c4cc1,1
pos_352,CCCCC,1
pos_353,COCCCC/C(C1=CC=C(C(F)(F)F)C=C1)=N\OCCN,1
pos_354,CCCCCC,1
pos_355,ClC1=CC(C2=C(N)N=C(N)N=C2C)=CC=C1Cl,1
pos_356,CN1CCC2(O)c3ccccc3Oc4c(C)cccc4C2([H])C1,1
pos_357,ClC1=CC=C(NN=C2NC3CCN(CC4=CC=C(OCO5)C5=C4)CC3)C2=C1,1
pos_358,CC1CCN(CCCC(c2ccc(F)cc2)=O)CC1,1
pos_359,CN(CCC=C1c2c(CCc3c1cccc3)cccc2)C,1
pos_360,CCC(C)CCC,1
pos_361,CNC(Cc1ccccc1)C,1
pos_362,Oc1c(C(C)(C)C)cc(CN2CCN(CC(O)c3ccc(Cl)cc3)CC2)cc1C(C)(C)C,1
pos_363,C1CCCCC1,1
pos_364,CC1CCCC1,1
pos_365,CC(C)CCC,1
pos_366,CNCCCN1c2ccccc2Sc3ccc(Cl)cc13,1
pos_367,CN1CCN2c3ccccc3Cc4ccccc4C2C1,1
pos_368,O=S(C1=CC=C(C#N)C=C1)(C2CCN(CCC3=CC=C(F)C=C3F)CC2)=O,1
pos_369,CN1CCC2(O)c3ccccc3Oc4ccc(Cl)cc4C2([H])C1,1
pos_370,CC(C)(C)CC,1
pos_371,O=C(N1)[C@](c2cc(Cl)ccc2OC)(F)c3c1cc(C(F)(F)F)cc3,1
pos_372,CNCC/C=C1C2=C(C=CC=C2)CCC3=C/1C=CC=C3,1
pos_373,CN(C)CC/C=C1C2=C(C=CC=C2)C=CC3=C/1C=CC=C3,1
pos_374,NCCCN1c2ccccc2CCc3ccccc31,1
pos_375,CN(C)CCCN1c2ccccc2CCc3ccccc31,1
pos_376,CNCCC(c1ccccc1)Oc2ccc(C(F)(F)F)cc2,1
pos_377,COC(C(C1=CC=CC=C1)C2CCCCN2)=O,1
pos_378,CC1C2Cc3c(C1(CCN2CC=C(C)C)C)cc(O)cc3,1
pos_379,CNCCCN1c2ccccc2CCc3ccccc31,1
pos_380,CN(C)CCCN1c2ccccc2Sc3ccccc13,1
pos_381,CN(CCOC(c1ccccc1)c2ccccc2)C,1
pos_382,Clc1ccc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)cc1,1
pos_383,CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,1
pos_384,Clc1cccc2c1N(CCCNC)c3ccccc3S2,1
pos_385,Brc1ccc(C2(O)CCN(CCCC(c3ccc(F)cc3)=O)CC2)cc1,1
pos_386,ClC(C=C1)=C(Cl)C=C1[C@H]2C3=C(C=CC=C3)[C@@H](NC)CC2,1
pos_387,FC(F)(F)c1ccc2c(N(CCCN3CCN(C)CC3)c4ccccc4S2)c1,1
pos_388,OCCN(CC1)CCN1CCCN2c3ccccc3Sc4c2cc(C(F)(F)F)cc4,1
pos_389,Clc1c(C(F)(F)F)ccc(N2CCNCC2)n1,1
pos_390,OC(C1CCN(CCCC(O)C2=CC=C(C(C)(C)C)C=C2)CC1)(C3=CC=CC=C3)C4=CC=CC=C4,1
pos_391,FC(F)(Cl)C(F)(F)Cl,1
pos_392,CC1CCCCC1(N1CCCCC1)c1sccc1,1
pos_393,CC(Cc1ccccc1)NCCn2cnc3n(C)c(=O)n(C)c(=O)c23,1
pos_394,CC(=O)NCCCN1CCN(CC1)c2cc(Cl)ccc2Cl,1
pos_395,CC(C)CCCC(C)C3CCC4C2CC(Br)C1(Br)CC(CCC1(C)C2CCC34C)OC(C)=O,1
pos_396,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1
pos_397,CC(=O)OCC(=O)OCCC(SC(=O)c1ccco1)=C(C)N(Cc2cnc(C)nc2N)C=O,1
pos_398,CC(=O)NC(CCC(N)=O)C(O)=O,1
pos_399,CC(=O)NCC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccccc3,1
pos_400,CC(=O)Nc2ccc(OC(=O)c1ccccc1O)cc2,1
pos_401,CC(=O)Nc1nnc(s1)S(N)(=O)=O,1
pos_402,CC(=O)OCCC(SC(C)=O)=C(C)N(Cc1cnc(C)nc1N)C=O,1
pos_403,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1
pos_404,CCCC(C)(O)C1CC23C=CC1(OC)C4Oc5c(OC(C)=O)ccc6CC2N(C)CCC34c56,1
pos_405,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,1
pos_406,CC(C)CC(=O)OC2C=C1C(C(OC=C1COC(C)=O)OC(=O)CC(C)(C)OC(C)=O)C23CO3,1
pos_407,CC34CC(O)C1(F)C(CCC2=CC(=O)C=CC12C)C3CC5OC(OC45C(=O)CO)C=C,1
pos_408,Clc4ccc(OCC(=O)OCCNC23CC1CC(CC(C1)C2)C3)cc4,1
pos_409,O=C(NCCN1CCN(CC1)c2ncccn2)C45CC3CC(CC(C3)C4)C5,1
pos_410,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1
pos_411,CCC(=O)OCC(=O)C3(OC(=O)CC)C(C)CC4C2C(Cl)CC1=CC(=O)C=CC1(C)C2C(O)CC34C,1
pos_412,CCCN(CCC)C1Cc2cccc3cc(O)cc(C1)c23,1
pos_413,CC13CCC(O)CC1CCC4C2CCC(C(=O)CO)C2(C)CC(=O)C34,1
pos_414,CC(=O)C3CCC4C2CCC1CC(O)CCC1(C)C2C(=O)CC34C,1
pos_415,CCC(=O)N(c1ccccc1)C3(CCN(CCn2nnn(CC)c2=O)CC3)COC,1
pos_416,CC(=O)C14OC(C)(C)OC1CC5C3CCC2=CC(=O)CCC2(C)C3CCC45C,1
pos_417,COC1(F)C(F)(F)C1(F)Cl,1
pos_418,CCCC(C)(O)C1CC23C=CC1(OC)C4Oc5c(O)ccc6CC2N(CCC34c56)CC=C,1
pos_419,CC1OC(=O)N(CC=C)C1=O,1
pos_420,CNCC1CN(C(=O)O1)c3ccc(OCc2cccc(Cl)c2)cc3,1
pos_421,COc3cccc4OCC(CCCNCCCCN2C(=O)CC1(CCCC1)CC2=O)Cc34,1
pos_422,O=C3CCC1(CCC(=O)c2ccccc12)C(=O)N3,1
pos_423,CC(=O)NCCn1c(C)cc(C=O)c1C,1
pos_424,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c2ccccc2F,1
pos_425,CCC1CN(C)CCC1(OC(=O)CC)c2ccccc2,1
pos_426,CCC(O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2,1
pos_427,CNS(=O)(=O)c2cc(C(=O)NCC1CCCN1CC=C)c(OC)cc2N,1
pos_428,OC(=O)CN1C(=O)c2cccc3cccc(C1=O)c23,1
pos_429,CCC5(CC)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,1
pos_430,CC5(OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO)c6ccccc6,1
pos_431,CC(=O)OCC(=O)C25OC1(CCCC1)OC2CC6C4CCC3=CC(=O)C=CC3(C)C4(F)C(O)CC56C,1
pos_432,CCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)COC,1
pos_433,Cc1cccc(C)c1NC(=O)c2ccc(N)cc2,1
pos_434,CC(C)n3cc4CC1C(CC(CN1C)C(=O)NC2CCCCC2)c5cccc3c45,1
pos_435,CC(Cc1ccccc1)NC(C#N)c2ccccc2,1
pos_436,OC(=O)CCCCCCNC2c1ccccc1CCc3ccccc23,1
pos_437,CCN1CCCC1CNC(=O)c2cc(c(N)cc2OC)S(=O)(=O)CC,1
pos_438,CN(C)(=O)CCC=C2c1ccccc1CCc3ccccc23,1
pos_439,CC(C)CCOC(CN1CCCC1)c2ccccc2,1
pos_440,CCNC(=O)N3CCN(CCCC(c1ccc(F)cc1)c2ccc(F)cc2)CC3,1
pos_441,Nc1cccc(c1)n2ccccc2=O,1
pos_442,CC(N)Cc1ccccc1,1
pos_443,CN(C)c1cnccn1,1
pos_444,CCC(C)(C)O,1
pos_445,CCOC(=O)C2(CCN(CCc1ccc(N)cc1)CC2)c3ccccc3,1
pos_446,COc1ccc(cc1)C(=O)N2CCCC2=O,1
pos_447,COc2cc1oc(=O)c(C)c(C)c1cc2OCCCN3CCN(CC3)c4ccccc4OC,1
pos_448,CCCNC(=O)c4ccc3Sc1ccccc1N(CCN2CCCC2)c3c4,1
pos_449,CN2CCc1cccc3c1C2Cc4ccc(O)c(O)c34,1
pos_450,CC(C)C1(CC=C)C(=O)NC(=O)NC1=O,1
pos_451,Clc4cccc(N3CCN(CCCCOc2ccc1CCC(=O)Nc1c2)CC3)c4Cl,1
pos_452,OCC(O)C1OC(=O)C(=C1O)O,1
pos_453,CC(=O)Oc1ccccc1C(O)=O,1
pos_454,CCN(CC)c2ccc(NC(=O)c1ccccc1N)c(C)c2,1
pos_455,CN1C2CCC1CC(C2)OC(=O)C(C)(CO)c3ccccc3,1
pos_456,CN1(=O)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,1
pos_457,CN(C(=O)CNC(=O)C(N)CCCCN)c1ccc(Cl)cc1C(=O)c2ccccc2,1
pos_458,Clc5ccc4n(C1CCN(CC1)CC3COc2ccccc2O3)c(=O)[nH]c4c5,1
pos_459,Nc1ccc(cc1)S(=O)(=O)N3CC2CCC(CC2)C3,1
pos_460,Fc1ccc(cc1)C(=O)CCCN3CCN2CCCC2C3,1
pos_461,OC(C1CCNCC1)(c2ccccc2)c3ccccc3,1
pos_462,O=C1NCCN1C4CCN(CCC3COc2ccccc2O3)CC4,1
pos_463,Fc1ccc(cc1)C(=O)CCCN2CCN(CC2)c3ccccn3,1
pos_464,C3CN2CCc1ccccc1C2CN3,1
pos_465,C3CNCc2cc1ccccc1n2C3,1
pos_466,CN(CCc2cc3cccc4CCc1ccccc1n2c34)Cc5ccccc5,1
pos_467,Fc1ccc(cc1)C4CC5CN(CCn3c(=O)[nH]c2ccccc2c3=O)CC45,1
pos_468,CCN(CCO)CCn2c(Cc1ccccc1)nc3n(C)c(=O)n(C)c(=O)c23,1
pos_469,CCC1(CC)C(=O)NC(=O)NC1=O,1
pos_470,CN1CCN(CC1)C3=Nc2ccccc2Cc4nc(C)nn34,1
pos_471,ClCCC(=O)NCc1ccccc1,1
pos_472,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4(O)C(=O)CO,1
pos_473,COCC1CN(C(=O)O1)c2ccc(OCCC(O)C(F)(F)F)cc2,1
pos_474,CCC1(C)CC(=O)NC(=O)C1,1
pos_475,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c2ccccc2,1
pos_476,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOP(O)(O)=O)SC(=O)c2ccccc2,1
pos_477,CC(=O)Nc2ccc(OC(=O)c1ccccc1OC(C)=O)cc2,1
pos_478,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)n3c(=O)[nH]c4ccccc34,1
pos_479,O=C2CN=C(c1ccccc1)c3c(N2)sc4CCCCc34,1
pos_480,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOC(=O)c2ccccc2)SC(=O)c3ccccc3,1
pos_481,CN(C)(=O)CCC=C2c1ccccc1C=Cc3c(Cl)cccc23,1
pos_482,C(Cc2cn(Cc1ccccc1)c3ccccc23)c4ccncc4,1
pos_483,CCN(CC)C(=O)C3CN2CCc1cc(OC)c(OC)cc1C2CC3OC(C)=O,1
pos_484,CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4,1
pos_485,OCc1ccccc1,1
pos_486,CN2CCc1cc(Cl)c(O)cc1C(C2)c3cc(Br)cc4CCOc34,1
pos_487,CCOC(=O)CC(O)CC(O)C=CC3=C(c1ccc(F)cc1)c2ccccc2OC34CCCC4,1
pos_488,CC(C)C(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)COC(C)=O,1
pos_489,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(=O)c5ccccc5)C(=O)CO,1
pos_490,O=C2CC1(CCCC1)CC(=O)N2CCNCC4COc3ccccc3O4,1
pos_491,OC(=O)CCCCC1SCC2NC(=O)NC12,1
pos_492,NCc1ccccc1Sc2ccccc2CO,1
pos_493,Fc1ccc(cc1)C(=O)CCCN5CCN4Cc3[nH]c2ccccc2c3CC4C5,1
pos_494,CC(N(Cc1cnc(C)nc1N)C=O)=C(CCOC(=O)c2ccccc2)SSC(CCOC(=O)c3ccccc3)=C(C)N(Cc4cnc(C)nc4N)C=O,1
pos_495,CC(=O)NCCCC(NC(C)=O)C(O)=O,1
pos_496,CCN1CCN(CC1)c4cc(c2ccc(F)cc2)c3CCCCCCc3n4,1
pos_497,CCC24CCN(CC1(O)CC1)C(Cc3ccc(O)cc23)C4(C)C,1
pos_498,CC1(C)OC(=O)Nc2ccc(Br)cc12,1
pos_499,Brc3ccc2NC(=O)CN=C(c1ccccn1)c2c3,1
pos_500,CC(C)C(Br)C(=O)NC(N)=O,1
pos_501,BrC(Br)Br,1
pos_502,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Br)cc3,1
pos_503,Cc1cc(Br)cc(C(N)=O)c1O,1
pos_504,Brc1cccc(c1)C2CC(=O)NC2=O,1
pos_505,Cc3nnc4CN=C(c1ccccc1Cl)c2cc(Br)sc2n34,1
pos_506,Nc2nc1n(CCC(O)CO)cnc1c(=O)[nH]2,1
pos_507,CC(C)(C)c4ccc(CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3)cc4,1
pos_508,COC12CCC3(CC1C(C)(O)C(C)(C)C)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67,1
pos_509,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1
pos_510,OCCOC(=O)NCc1ccccc1,1
pos_511,CC(=O)Nc1ccc(OC(C)(C)C)cc1,1
pos_512,CC(C)(C)C3(O)CCN2CC4c1ccccc1CCc5cccc(C2C3)c45,1
pos_513,CCCC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(C)CC2)c3c4,1
pos_514,CCCCC(CC)CNC(=O)CC(C)O,1
pos_515,Oc4ccc3CC1N(CCC2(CCCCC12O)c3c4)CC5CCC5,1
pos_516,CCNC(=O)N(CCCN(C)C)C(=O)C4CC1C(Cc2c[nH]c3cccc1c23)N(CC=C)C4,1
pos_517,CC(NCCn1cnc2n(C)c(=O)n(C)c(=O)c12)C(O)c3ccccc3,1
pos_518,CN(C)C(=O)OC3N=C(c1ccccc1)c2cc(Cl)ccc2N(C)C3=O,1
pos_519,CC1(C)C2CCC1(C)C(=O)C2,1
pos_520,CCCCCC(=NOCCN)c1ccc(C)c(N)c1,1
pos_521,CCCCSc1ccc(cc1)C(SCCN(C)C)c2ccccc2,1
pos_522,CCC(C)C(CC)C(=O)NC(N)=O,1
pos_523,NC(=O)N2c1ccccc1C=Cc3ccccc23,1
pos_524,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1
pos_525,CN2C(=O)CN(C(c1ccccc1)c3cc(Cl)ccc23)C(N)=O,1
pos_526,NC(=O)OC(C#C)c1ccccc1,1
pos_527,OC(=O)C1CCN1C34CC2CC(CC(C2)C3)C4,1
pos_528,NC(=O)CN2Cc1ccccc1OC2=O,1
pos_529,CC(C)NC(=O)OC2CCN(CCCC(=O)c1ccc(F)cc1)CC2,1
pos_530,CCC(=O)c4ccc3Sc1ccccc1N(CCCN2CCN(CCO)CC2)c3c4,1
pos_531,NS(=O)(=O)c1ccc(cc1)C(O)=O,1
pos_532,CC(N)C(=O)c1ccccc1,1
pos_533,Clc1ccc(cc1)C3CN(CC(=O)N2CCNC(=O)C2)C(=O)C3,1
pos_534,OC1OC(COCCOC(O)C(Cl)(Cl)Cl)C(OC2OC(COCCOCCOC(O)C(Cl)(Cl)Cl)CC(OC(O)C(Cl)(Cl)Cl)C2O)C(OCCOCCOC(O)C(Cl)(Cl)Cl)C1O,1
pos_535,COCc1c(nc(C(C)C)c(C=CC(O)CC(O)CC(O)=O)c1c2ccc(F)cc2)C(C)C,1
pos_536,Cc1cc(C)c(=O)[nH]n1,1
pos_537,CC(=O)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,1
pos_538,CCOC(=O)OCCC(SC(=O)OCC)=C(C)N(Cc1cnc(C)nc1N)C=O,1
pos_539,OC(O)C(Cl)(Cl)Cl,1
pos_540,OCC(O)C2OC1OC(OC1C2O)C(Cl)(Cl)Cl,1
pos_541,OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,1
pos_542,CNC2=Nc1ccc(Cl)cc1C(=N(=O)C2)c3ccccc3,1
pos_543,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1
pos_544,CN2C(c1ccc(Cl)cc1)S(=O)(=O)CCC2=O,1
pos_545,ClC(Cl)Cl,1
pos_546,CC(=O)OCC(=O)C3(O)CCC4C2CC(Cl)C1=CC(=O)C=CC1(C)C2C(=O)CC34C,1
pos_547,OC(=O)c2cc(=O)c1ccccc1o2,1
pos_548,CC(C)C(=O)OCC(=O)C14OC(OC1CC5C3CCC2=CC(=O)C=CC2(C)C3C(O)CC45C)C6CCCCC6,1
pos_549,Clc1ccccc1C4=NCc3nnc(C2CCCCC2)n3c5sc(Br)cc45,1
pos_550,CC(=O)CC(=O)C14OC(C)(C)OC1CC5C3CC(=C2C=C(CCC2(C)C3(F)C(O)CC45C)OCCCl)C#N,1
pos_551,CC(C)NC2C1CCC(CC1)C2(O)c3ccc(Cl)c(Cl)c3,1
pos_552,NNCC1CCCCC1,1
pos_553,CC(C)C(O)C1CCCCC1,1
pos_554,COCC1CN(C(=O)O1)c3ccc(OCc2cccc(C#N)c2)cc3,1
pos_555,COc2cc(C=CC(=O)N1CCCCCCC1)cc(OC)c2OC,1
pos_556,OC3N=C(c1ccccc1F)c2cc(Cl)ccc2N(CCC#N)C3=O,1
pos_557,CN(C(=O)CNC1CC1)c2ccc(Cl)cc2C(=O)c3ccccc3Cl,1
pos_558,CC5(C)OC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)COC(=O)C6CC6,1
pos_559,CN1CCC3=C(CC1)c2cc(C#N)ccc2Sc4ccccc34,1
pos_560,COc1cc(N)c(Cl)cc1C(=O)NC2CCN(CC2)Cc3ccccc3,1
pos_561,Clc1cccc(Cl)c1N=C2NCCO2,1
pos_562,CN2C(=O)CC(=O)N(c1ccccc1)c3cc(Cl)ccc23,1
pos_563,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC3(C)C4(O)C(=O)CCl,1
pos_564,CCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(=O)CC34C)C(=O)CCl,1
pos_565,NC(=O)C4(CCN(CCCN2c1ccccc1CCc3ccc(Cl)cc23)CC4)N5CCCCC5,1
pos_566,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)CO,1
pos_567,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(C)=O,1
pos_568,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(Cl)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C,1
pos_569,CN(C)CCCn2c(=O)n(c1ccccc1)c3cc(Cl)ccc23,1
pos_570,CCN(CC)CCOC1(CCCCC1)c2ccc(Cl)cc2,1
pos_571,OC2(CCN(CCCC(=O)c1ccc(F)cc1)CC2)c3ccc(Cl)c(c3)C(F)(F)F,1
pos_572,Cc1ncsc1CCCl,1
pos_573,OCCN4CCN(CCC=C2c1ccccc1Sc3ccc(Cl)cc23)CC4,1
pos_574,Clc1cccc(c1)N4CCN(CCCn3c(=O)[nH]c2ccccc2c3=O)CC4,1
pos_575,Fc1ccc(cc1)C(CCCN2CCC(CC2)n3c(=O)[nH]c4cc(Cl)ccc34)c5ccc(F)cc5,1
pos_576,CC13C=CC(=O)C=C1C(=CC4C2CCC(O)(C(=O)CO)C2(C)CC(O)C34)Cl,1
pos_577,ClC(Cl)(Cl)COC(=O)OCC(Cl)(Cl)Cl,1
pos_578,CN(CCCOc1ccc(Cl)cc1Cl)CC#C,1
pos_579,Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(=O)c3ccc(Cl)cc3,1
pos_580,CN1CCN(CC1)C3Cc2ccccc2Sc4ccc(Cl)cc34,1
pos_581,CCc2cc1C(=NCC(=O)N(C)c1s2)c3ccccc3Cl,1
pos_582,CCC(=O)OC3(C(C)CC4C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)SCCl,1
pos_583,CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(cc23)Cl)CC1,1
pos_584,CN1CCN(CC1)C3=Nc2cc(Cl)ccc2Nc4ccccc34,1
pos_585,CCC24CCN(CC1CCC1)C(Cc3ccc(O)cc23)C4(C)C,1
pos_586,CCC1CC(=O)C2Oc5c(OC)ccc6CC3C1C2(CCN3CC4CC4)c56,1
pos_587,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
pos_588,CC12CCC(=O)C=C1CCC3C2CCC4(C)C3CCC4(O)C(=O)CO,1
pos_589,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C,1
pos_590,CC4CC3C2C=C(C)C1=Cc6c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(=O)c5cccc(c5)S(O)(=O)=O)cnn6c7ccccc7,1
pos_591,CC4CC3C2C=C(C)C1=Cc5c(CC1(C)C2C(O)CC3(C)C4(O)C(=O)COC(C)=O)cnn5c6ccccc6,1
pos_592,CN1C(CCC1=O)c2cccnc2,1
pos_593,CN(C)CC(=O)C=C2c1ccccc1CCc3ccccc23,1
pos_594,CC1CC(CC(C)(C)C1)OC(=O)C2CCC(=O)N2,1
pos_595,CCC(N(CC)C(=O)C=CC)C(=O)N(C)C,1
pos_596,O=C(Nc1ccccc1)OCC2(CCCC2)COC(=O)Nc3ccccc3,1
pos_597,CC2C3Cc1ccc(O)cc1C2(C)CCN3CC4CC4,1
pos_598,CN(C)C1CCc2[nH]c3ccccc3c2C1,1
pos_599,CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,1
pos_600,CN(C)CCC=C2c1ccccc1C=Cc3ccccc23,1
pos_601,FC(F)(F)c5ccc4Sc1ccccc1N(CCCN2CCN(CC2)C3CC3)c4c5,1
pos_602,CC(=O)C4CCC5C3CC(O)C12CC1CCC2(C)C3CCC45C,1
pos_603,CC(N(Cc1cnc(C)nc1N)C=O)=C2CCOC(=O)S2,1
pos_604,NC(=O)C2c1ccccc1CCc3ccccc23,1
pos_605,COC12C=CC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67,1
pos_606,CN(C)CCOC(=O)CCC1CCCCC1,1
pos_607,OC(C1CC1c2ccncc2)(c3ccccc3)c4ccccc4,1
pos_608,Clc1ccc(cc1)C12CC2C(=O)NC1=O,1
pos_609,CN(C)CC(=O)N2c1ccccc1Sc3ccccc23,1
pos_610,Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,1
pos_611,OC(C1=NCCN1)(c2ccc(Cl)cc2)c3ccccn3,1
pos_612,CN(C)CCO,1
pos_613,CCCCCCCCCCOc1c(OC)cc(cc1OC)C(N)=O,1
pos_614,Cc1ccc(c(c1)N1CCNCC1)Cc1ccccc1,1
pos_615,Clc3ccc2NC(=O)CN(=C(c1ccccc1)c2c3)=O,1
pos_616,CCCCn2c(=O)n(CCCC)c1ncn(CC(C)=O)c1c2=O,1
pos_617,CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C,1
pos_618,Nc2ncc1ncn(COCCO)c1n2,1
pos_619,CC(=O)C14OC(C)(C)OC1CC5C3CCC2=CC(=O)C=CC2(C)C3(F)C(O)CC45C,1
pos_620,COC5C(CC4CN3CCc1c([nH]c2ccccc12)C3CC4C5C(=O)OC)OC(=O)c6cc(OC)c(OC)c(OC)c6,1
pos_621,CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2C(O)CC3(C)C4(O5)C(=O)CO,1
pos_622,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO,1
pos_623,Cc2cccc(Cc1c[nH]cn1)c2C,1
pos_624,CC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(OC(=O)c5ccco5)C(=O)COC(C)=O,1
pos_625,C2CN1CC(N=C1S2)c3ccccc3,1
pos_626,C2CN1C(CN=C1N2)c3ccccc3,1
pos_627,C1CCC(NC1)C2COC(O2)(c3ccccc3)c4ccccc4,1
pos_628,CC34CC(Cl)C1(Cl)C(CCC2=CC(=O)C=CC12C)C3CCC4(O)C(=O)CO,1
pos_629,CC(=O)CC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2(Cl)C(Cl)CC34C,1
pos_630,ClCCl,1
pos_631,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,1
pos_632,CC(C)CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1CC(OC(C)=O)C23CO3,1
pos_633,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(C1=O)c2ccccc2)OC(N)=O,1
pos_634,Fc1ccc(cc1)C(CCCN1CCN(CCNc2ccccc2)CC1)c1ccc(cc1)F,1
pos_635,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)CO,1
pos_636,CC4CC3C2CC(F)C1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4C(=O)COC(=O)C(C)(C)C,1
pos_637,COc1ccc2CC5C3CCC(O)C4Oc1c2C34CCN5C,1
pos_638,CN1CCC(C)(C1)CN3c2ccccc2Sc4ccccc34,1
pos_639,CC1(C)OC(=O)NC1=O,1
pos_640,CN(C)CCn1cnc2n(C)c(=O)n(C)c(=O)c12,1
pos_641,C[CH](Cc1ccccc1)N(C)C,1
pos_642,O=C1CN2C(CCC2=O)N1,1
pos_643,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1
pos_644,CN(C)CCOC(c1ccccc1)c2ccccc2,1
pos_645,CC(=O)NNC(=O)CC(O)(c1ccccc1)c2ccccc2,1
pos_646,COC12CCC3(CC1C(C)(C)O)C4Cc6ccc(O)c7OC2C3(CCN4CC5CC5)c67,1
pos_647,CCc2c(OC)nc1nc(cn1c2C)C(=O)c3ccccc3,1
pos_648,CC13NC(Cc2ccccc12)c4ccccc34,1
pos_649,CCCC(=O)OC3(CCCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(C)=O,1
pos_650,COc4cc3CC(CC1CCN(CC1)Cc2ccccc2)C(=O)c3cc4OC,1
pos_651,Oc4ccc(CCNC(=O)C23CC1CC(CC(C1)C2)C3)cc4O,1
pos_652,CCN2CC(CCN1CCOCC1)C(C2=O)(c3ccccc3)c4ccccc4,1
pos_653,COc4ccc3CC1N(C)CCC2(CC(O)CCC12O)c3c4OC,1
pos_654,CNCCC(Oc1cccc2ccccc12)c3cccs3,1
